emage_id,assay_type,probe_id,name,strain,type,theilerstage,dpc
30381,in situ,T4683,eurexpress,C57BL/6,section,23,14.5 dpc
30382,in situ,T6627,eurexpress,C57BL/6,section,23,14.5 dpc
30383,in situ,T7211,eurexpress,C57BL/6,section,23,14.5 dpc
30384,in situ,T7936,eurexpress,C57BL/6,section,23,14.5 dpc
30385,in situ,T37351,eurexpress,C57BL/6,section,23,14.5 dpc
30386,in situ,T37350,eurexpress,C57BL/6,section,23,14.5 dpc
30387,in situ,T38706,eurexpress,C57BL/6,section,23,14.5 dpc
30388,in situ,T63102,eurexpress,C57BL/6,section,23,14.5 dpc
30389,in situ,T63015,eurexpress,C57BL/6,section,23,14.5 dpc
30390,in situ,T63084,eurexpress,C57BL/6,section,23,14.5 dpc
30391,in situ,T7136,eurexpress,C57BL/6,section,23,14.5 dpc
30392,in situ,T4686,eurexpress,C57BL/6,section,23,14.5 dpc
30393,in situ,T1635,eurexpress,C57BL/6,section,23,14.5 dpc
30394,in situ,T7403,eurexpress,C57BL/6,section,23,14.5 dpc
30395,in situ,T836,eurexpress,C57BL/6,section,23,14.5 dpc
30396,in situ,T3982,eurexpress,C57BL/6,section,23,14.5 dpc
30397,in situ,T712,eurexpress,C57BL/6,section,23,14.5 dpc
30398,in situ,T36829,eurexpress,C57BL/6,section,23,14.5 dpc
30399,in situ,T3744,eurexpress,C57BL/6,section,23,14.5 dpc
30400,in situ,T3978,eurexpress,C57BL/6,section,23,14.5 dpc
30401,in situ,T876,eurexpress,C57BL/6,section,23,14.5 dpc
30402,in situ,T617,eurexpress,C57BL/6,section,23,14.5 dpc
30403,in situ,T849,eurexpress,C57BL/6,section,23,14.5 dpc
30404,in situ,T45165,eurexpress,C57BL/6,section,23,14.5 dpc
30405,in situ,T448,eurexpress,C57BL/6,section,23,14.5 dpc
30406,in situ,T7461,eurexpress,C57BL/6,section,23,14.5 dpc
30407,in situ,T35066,eurexpress,C57BL/6,section,23,14.5 dpc
30408,in situ,T7473,eurexpress,C57BL/6,section,23,14.5 dpc
30409,in situ,T36196,eurexpress,C57BL/6,section,23,14.5 dpc
30410,in situ,T7472,eurexpress,C57BL/6,section,23,14.5 dpc
30411,in situ,T37081,eurexpress,C57BL/6,section,23,14.5 dpc
30412,in situ,T35075,eurexpress,,section,23,14.5 dpc
30413,in situ,T36819,eurexpress,C57BL/6,section,23,14.5 dpc
30414,in situ,T35086,eurexpress,C57BL/6,section,23,14.5 dpc
30415,in situ,T1694,eurexpress,C57BL/6,section,23,14.5 dpc
30416,in situ,T760,eurexpress,C57BL/6,section,23,14.5 dpc
30417,in situ,T757,eurexpress,C57BL/6,section,23,14.5 dpc
30418,in situ,T786,eurexpress,C57BL/6,section,23,14.5 dpc
30419,in situ,T646,eurexpress,C57BL/6,section,23,14.5 dpc
30420,in situ,T830,eurexpress,C57BL/6,section,23,14.5 dpc
30421,in situ,T627,eurexpress,C57BL/6,section,23,14.5 dpc
30422,in situ,T3828,eurexpress,C57BL/6,section,23,14.5 dpc
30423,in situ,T3979,eurexpress,C57BL/6,section,23,14.5 dpc
30424,in situ,T7493,eurexpress,C57BL/6,section,23,14.5 dpc
30425,in situ,T36842,eurexpress,C57BL/6,section,23,14.5 dpc
30426,in situ,T36839,eurexpress,C57BL/6,section,23,14.5 dpc
30427,in situ,T36841,eurexpress,C57BL/6,section,23,14.5 dpc
30428,in situ,T36494,eurexpress,C57BL/6,section,23,14.5 dpc
30429,in situ,T35103,eurexpress,C57BL/6,section,23,14.5 dpc
30430,in situ,T35747,eurexpress,C57BL/6,section,23,14.5 dpc
30431,in situ,T55147,eurexpress,NMRI,section,23,14.5 dpc
30432,in situ,T56003,eurexpress,NMRI,section,23,14.5 dpc
30433,in situ,T603,eurexpress,C57BL/6,section,23,14.5 dpc
30434,in situ,T3934,eurexpress,,section,23,14.5 dpc
30435,in situ,T70277,eurexpress,C57BL/6,section,23,14.5 dpc
30436,in situ,T70280,eurexpress,C57BL/6,section,23,14.5 dpc
30437,in situ,T70261,eurexpress,C57BL/6,section,23,14.5 dpc
30438,in situ,T70261,eurexpress,C57BL/6,section,23,14.5 dpc
30439,in situ,T70262,eurexpress,C57BL/6,section,23,14.5 dpc
30440,in situ,T607,eurexpress,C57BL/6,section,23,14.5 dpc
30441,in situ,T604,eurexpress,C57BL/6,section,23,14.5 dpc
30442,in situ,T30915,eurexpress,C57BL/6,section,23,14.5 dpc
30443,in situ,T30917,eurexpress,C57BL/6,section,23,14.5 dpc
30444,in situ,T70281,eurexpress,C57BL/6,section,23,14.5 dpc
30445,in situ,T5342,eurexpress,C57BL/6,section,23,14.5 dpc
30446,in situ,T4005,eurexpress,C57BL/6,section,23,14.5 dpc
30447,in situ,T30939,eurexpress,C57BL/6,section,23,14.5 dpc
30448,in situ,T6887,eurexpress,C57BL/6,section,23,14.5 dpc
30449,in situ,T35065,eurexpress,C57BL/6,section,23,14.5 dpc
30450,in situ,T7453,eurexpress,C57BL/6,section,23,14.5 dpc
30451,in situ,T50238,eurexpress,NMRI,section,23,14.5 dpc
30452,in situ,T608,eurexpress,C57BL/6,section,23,14.5 dpc
30453,in situ,T36682,eurexpress,C57BL/6,section,23,14.5 dpc
30454,in situ,T710,eurexpress,,section,23,14.5 dpc
30455,in situ,T618,eurexpress,C57BL/6,section,23,14.5 dpc
30456,in situ,T50234,eurexpress,NMRI,section,23,14.5 dpc
30457,in situ,T39680,eurexpress,C57BL/6,section,23,14.5 dpc
30458,in situ,T50260,eurexpress,NMRI,section,23,14.5 dpc
30459,in situ,T35020,eurexpress,C57BL/6,section,23,14.5 dpc
30460,in situ,T35711,eurexpress,C57BL/6,section,23,14.5 dpc
30461,in situ,T35067,eurexpress,C57BL/6,section,23,14.5 dpc
30462,in situ,T30929,eurexpress,C57BL/6,section,23,14.5 dpc
30463,in situ,T7859,eurexpress,C57BL/6,section,23,14.5 dpc
30464,in situ,T4000,eurexpress,C57BL/6,section,23,14.5 dpc
30465,in situ,T35064,eurexpress,C57BL/6,section,23,14.5 dpc
30466,in situ,T36677,eurexpress,C57BL/6,section,23,14.5 dpc
30467,in situ,T7449,eurexpress,C57BL/6,section,23,14.5 dpc
30468,in situ,T36674,eurexpress,C57BL/6,section,23,14.5 dpc
30469,in situ,T35053,eurexpress,C57BL/6,section,23,14.5 dpc
30470,in situ,T35026,eurexpress,C57BL/6,section,23,14.5 dpc
30471,in situ,T30891,eurexpress,C57BL/6,section,23,14.5 dpc
30472,in situ,T40165,eurexpress,C57BL/6,section,23,14.5 dpc
30473,in situ,T40153,eurexpress,C57BL/6,section,23,14.5 dpc
30474,in situ,T40388,eurexpress,C57BL/6,section,23,14.5 dpc
30475,in situ,T40134,eurexpress,C57BL/6,section,23,14.5 dpc
30476,in situ,T6151,eurexpress,C57BL/6,section,23,14.5 dpc
30477,in situ,T9695,eurexpress,C57BL/6,section,23,14.5 dpc
30478,in situ,T4731,eurexpress,C57BL/6,section,23,14.5 dpc
30479,in situ,T5996,eurexpress,C57BL/6,section,23,14.5 dpc
30480,in situ,T9694,eurexpress,C57BL/6,section,23,14.5 dpc
30481,in situ,T7158,eurexpress,C57BL/6,section,23,14.5 dpc
30482,in situ,T30916,eurexpress,C57BL/6,section,23,14.5 dpc
30483,in situ,T9585,eurexpress,C57BL/6,section,23,14.5 dpc
30484,in situ,T35013,eurexpress,C57BL/6,section,23,14.5 dpc
30485,in situ,T40366,eurexpress,C57BL/6,section,23,14.5 dpc
30486,in situ,T40175,eurexpress,C57BL/6,section,23,14.5 dpc
30487,in situ,T50104,eurexpress,NMRI,section,23,14.5 dpc
30488,in situ,T40151,eurexpress,C57BL/6,section,23,14.5 dpc
30489,in situ,T40367,eurexpress,C57BL/6,section,23,14.5 dpc
30490,in situ,T40200,eurexpress,C57BL/6,section,23,14.5 dpc
30491,in situ,T50427,eurexpress,NMRI,section,23,14.5 dpc
30492,in situ,T40221,eurexpress,C57BL/6,section,23,14.5 dpc
30493,in situ,T30914,eurexpress,C57BL/6,section,23,14.5 dpc
30494,in situ,T7827,eurexpress,C57BL/6,section,23,14.5 dpc
30495,in situ,T38380,eurexpress,C57BL/6,section,23,14.5 dpc
30496,in situ,T30918,eurexpress,C57BL/6,section,23,14.5 dpc
30497,in situ,T35746,eurexpress,C57BL/6,section,23,14.5 dpc
30498,in situ,T40378,eurexpress,C57BL/6,section,23,14.5 dpc
30499,in situ,T50515,eurexpress,NMRI,section,23,14.5 dpc
30500,in situ,T39970,eurexpress,C57BL/6,section,23,14.5 dpc
30501,in situ,T39669,eurexpress,C57BL/6,section,23,14.5 dpc
30502,in situ,T51067,eurexpress,NMRI,section,23,14.5 dpc
30503,in situ,T40391,eurexpress,C57BL/6,section,23,14.5 dpc
30504,in situ,T51161,eurexpress,NMRI,section,23,14.5 dpc
30505,in situ,T40257,eurexpress,C57BL/6,section,23,14.5 dpc
30506,in situ,T55107,eurexpress,NMRI,section,23,14.5 dpc
30507,in situ,T4757,eurexpress,C57BL/6,section,23,14.5 dpc
30508,in situ,T50307,eurexpress,NMRI,section,23,14.5 dpc
30509,in situ,T38376,eurexpress,C57BL/6,section,23,14.5 dpc
30510,in situ,T55083,eurexpress,NMRI,section,23,14.5 dpc
30511,in situ,T7822,eurexpress,C57BL/6,section,23,14.5 dpc
30512,in situ,T35494,eurexpress,C57BL/6,section,23,14.5 dpc
30513,in situ,T38375,eurexpress,C57BL/6,section,23,14.5 dpc
30514,in situ,T38378,eurexpress,C57BL/6,section,23,14.5 dpc
30515,in situ,T7825,eurexpress,C57BL/6,section,23,14.5 dpc
30516,in situ,T30889,eurexpress,C57BL/6,section,23,14.5 dpc
30517,in situ,T38108,eurexpress,C57BL/6,section,23,14.5 dpc
30518,in situ,T30919,eurexpress,C57BL/6,section,23,14.5 dpc
30519,in situ,T40370,eurexpress,C57BL/6,section,23,14.5 dpc
30520,in situ,T37900,eurexpress,C57BL/6,section,23,14.5 dpc
30521,in situ,T35424,eurexpress,C57BL/6,section,23,14.5 dpc
30522,in situ,T8052,eurexpress,C57BL/6,section,23,14.5 dpc
30523,in situ,T2417,eurexpress,C57BL/6,section,23,14.5 dpc
30524,in situ,T35420,eurexpress,C57BL/6,section,23,14.5 dpc
30525,in situ,T35513,eurexpress,C57BL/6,section,23,14.5 dpc
30526,in situ,T30888,eurexpress,C57BL/6,section,23,14.5 dpc
30527,in situ,T35956,eurexpress,C57BL/6,section,23,14.5 dpc
30528,in situ,T4744,eurexpress,C57BL/6,section,23,14.5 dpc
30529,in situ,T1494,eurexpress,NMRI,section,23,14.5 dpc
30530,in situ,T771,eurexpress,C57BL/6,section,23,14.5 dpc
30531,in situ,T31277,eurexpress,,section,23,14.5 dpc
30532,in situ,T38069,eurexpress,C57BL/6,section,23,14.5 dpc
30533,in situ,T31735,eurexpress,C57BL/6,section,23,14.5 dpc
30534,in situ,T31765,eurexpress,C57BL/6,section,23,14.5 dpc
30535,in situ,T31756,eurexpress,C57BL/6,section,23,14.5 dpc
30536,in situ,T2138,eurexpress,C57BL/6,section,23,14.5 dpc
30537,in situ,T1656,eurexpress,,section,23,14.5 dpc
30538,in situ,T4754,eurexpress,C57BL/6,section,23,14.5 dpc
30539,in situ,T191,eurexpress,NMRI,section,23,14.5 dpc
30540,in situ,T31767,eurexpress,C57BL/6,section,23,14.5 dpc
30541,in situ,T772,eurexpress,C57BL/6,section,23,14.5 dpc
30542,in situ,T772,eurexpress,C57BL/6,section,23,14.5 dpc
30543,in situ,T70067,eurexpress,C57BL/6,section,23,14.5 dpc
30544,in situ,T70068,eurexpress,C57BL/6,section,23,14.5 dpc
30545,in situ,T4587,eurexpress,C57BL/6,section,23,14.5 dpc
30546,in situ,T4589,eurexpress,C57BL/6,section,23,14.5 dpc
30547,in situ,T31291,eurexpress,C57BL/6,section,23,14.5 dpc
30548,in situ,T31554,eurexpress,C57BL/6,section,23,14.5 dpc
30549,in situ,T1145,eurexpress,C57BL/6,section,23,14.5 dpc
30550,in situ,T63087,eurexpress,C57BL/6,section,23,14.5 dpc
30551,in situ,T70160,eurexpress,C57BL/6,section,23,14.5 dpc
30552,in situ,T30522,eurexpress,C57BL/6,section,23,14.5 dpc
30553,in situ,T36131,eurexpress,C57BL/6,section,23,14.5 dpc
30554,in situ,T761,eurexpress,C57BL/6,section,23,14.5 dpc
30555,in situ,T848,eurexpress,C57BL/6,section,23,14.5 dpc
30556,in situ,T3985,eurexpress,C57BL/6,section,23,14.5 dpc
30557,in situ,T2166,eurexpress,,section,23,14.5 dpc
30558,in situ,T4566,eurexpress,C57BL/6,section,23,14.5 dpc
30559,in situ,T871,eurexpress,C57BL/6,section,23,14.5 dpc
30560,in situ,T6288,eurexpress,C57BL/6,section,23,14.5 dpc
30561,in situ,T31411,eurexpress,C57BL/6,section,23,14.5 dpc
30562,in situ,T6290,eurexpress,C57BL/6,section,23,14.5 dpc
30563,in situ,T36984,eurexpress,C57BL/6,section,23,14.5 dpc
30564,in situ,T36989,eurexpress,C57BL/6,section,23,14.5 dpc
30565,in situ,T37004,eurexpress,C57BL/6,section,23,14.5 dpc
30566,in situ,T4012,eurexpress,C57BL/6,section,23,14.5 dpc
30567,in situ,T6335,eurexpress,C57BL/6,section,23,14.5 dpc
30568,in situ,T37002,eurexpress,C57BL/6,section,23,14.5 dpc
30569,in situ,T36998,eurexpress,C57BL/6,section,23,14.5 dpc
30570,in situ,T843,eurexpress,C57BL/6,section,23,14.5 dpc
30571,in situ,T2441,eurexpress,C57BL/6,section,23,14.5 dpc
30572,in situ,T835,eurexpress,C57BL/6,section,23,14.5 dpc
30573,in situ,T1134,eurexpress,C57BL/6,section,23,14.5 dpc
30574,in situ,T2382,eurexpress,,section,23,14.5 dpc
30575,in situ,T1151,eurexpress,C57BL/6,section,23,14.5 dpc
30576,in situ,T39146,eurexpress,C57BL/6,section,23,14.5 dpc
30577,in situ,T869,eurexpress,C57BL/6,section,23,14.5 dpc
30578,in situ,T759,eurexpress,C57BL/6,section,23,14.5 dpc
30579,in situ,T821,eurexpress,C57BL/6,section,23,14.5 dpc
30580,in situ,T754,eurexpress,C57BL/6,section,23,14.5 dpc
30581,in situ,T4563,eurexpress,C57BL/6,section,23,14.5 dpc
30582,in situ,T36366,eurexpress,C57BL/6,section,23,14.5 dpc
30583,in situ,T789,eurexpress,C57BL/6,section,23,14.5 dpc
30584,in situ,T782,eurexpress,C57BL/6,section,23,14.5 dpc
30585,in situ,T819,eurexpress,C57BL/6,section,23,14.5 dpc
30586,in situ,T3984,eurexpress,C57BL/6,section,23,14.5 dpc
30587,in situ,T37691,eurexpress,C57BL/6,section,23,14.5 dpc
30588,in situ,T70001,eurexpress,C57BL/6,section,23,14.5 dpc
30589,in situ,T36845,eurexpress,C57BL/6,section,23,14.5 dpc
30590,in situ,T37694,eurexpress,C57BL/6,section,23,14.5 dpc
30591,in situ,T35723,eurexpress,C57BL/6,section,23,14.5 dpc
30592,in situ,T36330,eurexpress,C57BL/6,section,23,14.5 dpc
30593,in situ,T7469,eurexpress,C57BL/6,section,23,14.5 dpc
30594,in situ,T6364,eurexpress,C57BL/6,section,23,14.5 dpc
30595,in situ,T36361,eurexpress,C57BL/6,section,23,14.5 dpc
30596,in situ,T37719,eurexpress,C57BL/6,section,23,14.5 dpc
30597,in situ,T36202,eurexpress,C57BL/6,section,23,14.5 dpc
30598,in situ,T1745,eurexpress,C57BL/6,section,23,14.5 dpc
30599,in situ,T3988,eurexpress,C57BL/6,section,23,14.5 dpc
30600,in situ,T2250,eurexpress,C57BL/6,section,23,14.5 dpc
30601,in situ,T884,eurexpress,C57BL/6,section,23,14.5 dpc
30602,in situ,T45168,eurexpress,C57BL/6,section,23,14.5 dpc
30603,in situ,T4561,eurexpress,C57BL/6,section,23,14.5 dpc
30604,in situ,T45159,eurexpress,C57BL/6,section,23,14.5 dpc
30605,in situ,T45324,eurexpress,C57BL/6,section,23,14.5 dpc
30606,in situ,T833,eurexpress,C57BL/6,section,23,14.5 dpc
30607,in situ,T45370,eurexpress,C57BL/6,section,23,14.5 dpc
30608,in situ,T4567,eurexpress,C57BL/6,section,23,14.5 dpc
30609,in situ,T45174,eurexpress,C57BL/6,section,23,14.5 dpc
30610,in situ,T4568,eurexpress,C57BL/6,section,23,14.5 dpc
30611,in situ,T35745,eurexpress,C57BL/6,section,23,14.5 dpc
30612,in situ,T7516,eurexpress,C57BL/6,section,23,14.5 dpc
30613,in situ,T36368,eurexpress,C57BL/6,section,23,14.5 dpc
30614,in situ,T37091,eurexpress,C57BL/6,section,23,14.5 dpc
30615,in situ,T35740,eurexpress,C57BL/6,section,23,14.5 dpc
30616,in situ,T6372,eurexpress,C57BL/6,section,23,14.5 dpc
30617,in situ,T8046,eurexpress,C57BL/6,section,23,14.5 dpc
30618,in situ,T36360,eurexpress,C57BL/6,section,23,14.5 dpc
30619,in situ,T36389,eurexpress,C57BL/6,section,23,14.5 dpc
30620,in situ,T36861,eurexpress,C57BL/6,section,23,14.5 dpc
30621,in situ,T36862,eurexpress,C57BL/6,section,23,14.5 dpc
30622,in situ,T8047,eurexpress,C57BL/6,section,23,14.5 dpc
30623,in situ,T9171,eurexpress,C57BL/6,section,23,14.5 dpc
30624,in situ,T3384,eurexpress,C57BL/6,section,23,14.5 dpc
30625,in situ,T3381,eurexpress,C57BL/6,section,23,14.5 dpc
30626,in situ,T31505,eurexpress,C57BL/6,section,23,14.5 dpc
30627,in situ,T37052,eurexpress,,section,23,14.5 dpc
30628,in situ,T37053,eurexpress,,section,23,14.5 dpc
30629,in situ,T31503,eurexpress,C57BL/6,section,23,14.5 dpc
30630,in situ,T39107,eurexpress,C57BL/6,section,23,14.5 dpc
30631,in situ,T5775,eurexpress,C57BL/6,section,23,14.5 dpc
30632,in situ,T1573,eurexpress,C57BL/6,section,23,14.5 dpc
30633,in situ,T9752,eurexpress,C57BL/6,section,23,14.5 dpc
30634,in situ,T37061,eurexpress,C57BL/6,section,23,14.5 dpc
30635,in situ,T1591,eurexpress,C57BL/6,section,23,14.5 dpc
30636,in situ,T1945,eurexpress,C57BL/6,section,23,14.5 dpc
30637,in situ,T1586,eurexpress,C57BL/6,section,23,14.5 dpc
30638,in situ,T8039,eurexpress,C57BL/6,section,23,14.5 dpc
30639,in situ,T37482,eurexpress,C57BL/6,section,23,14.5 dpc
30640,in situ,T8056,eurexpress,C57BL/6,section,23,14.5 dpc
30641,in situ,T8028,eurexpress,C57BL/6,section,23,14.5 dpc
30642,in situ,T8045,eurexpress,C57BL/6,section,23,14.5 dpc
30643,in situ,T5776,eurexpress,C57BL/6,section,23,14.5 dpc
30644,in situ,T7005,eurexpress,C57BL/6,section,23,14.5 dpc
30645,in situ,T5777,eurexpress,C57BL/6,section,23,14.5 dpc
30646,in situ,T6643,eurexpress,C57BL/6,section,23,14.5 dpc
30647,in situ,T8005,eurexpress,C57BL/6,section,23,14.5 dpc
30648,in situ,T8004,eurexpress,C57BL/6,section,23,14.5 dpc
30649,in situ,T6852,eurexpress,C57BL/6,section,23,14.5 dpc
30650,in situ,T30744,eurexpress,C57BL/6,section,23,14.5 dpc
30651,in situ,T30746,eurexpress,C57BL/6,section,23,14.5 dpc
30652,in situ,T30747,eurexpress,C57BL/6,section,23,14.5 dpc
30653,in situ,T36331,eurexpress,C57BL/6,section,23,14.5 dpc
30654,in situ,T9128,eurexpress,C57BL/6,section,23,14.5 dpc
30655,in situ,T2268,eurexpress,,section,23,14.5 dpc
30656,in situ,T6853,eurexpress,C57BL/6,section,23,14.5 dpc
30657,in situ,T6846,eurexpress,C57BL/6,section,23,14.5 dpc
30658,in situ,T36680,eurexpress,C57BL/6,section,23,14.5 dpc
30659,in situ,T31541,eurexpress,C57BL/6,section,23,14.5 dpc
30660,in situ,T36358,eurexpress,C57BL/6,section,23,14.5 dpc
30662,in situ,T7995,eurexpress,C57BL/6,section,23,14.5 dpc
30663,in situ,T3670,eurexpress,C57BL/6,section,23,14.5 dpc
30664,in situ,T6947,eurexpress,C57BL/6,section,23,14.5 dpc
30665,in situ,T3665,eurexpress,,section,23,14.5 dpc
30666,in situ,T790,eurexpress,C57BL/6,section,23,14.5 dpc
30667,in situ,T3606,eurexpress,C57BL/6,section,23,14.5 dpc
30668,in situ,T6299,eurexpress,C57BL/6,section,23,14.5 dpc
30669,in situ,T30521,eurexpress,C57BL/6,section,23,14.5 dpc
30670,in situ,T36038,eurexpress,C57BL/6,section,23,14.5 dpc
30671,in situ,T36030,eurexpress,C57BL/6,section,23,14.5 dpc
30672,in situ,T37996,eurexpress,C57BL/6,section,23,14.5 dpc
30673,in situ,T37982,eurexpress,C57BL/6,section,23,14.5 dpc
30674,in situ,T36020,eurexpress,C57BL/6,section,23,14.5 dpc
30675,in situ,T3667,eurexpress,C57BL/6,section,23,14.5 dpc
30676,in situ,T3663,eurexpress,C57BL/6,section,23,14.5 dpc
30677,in situ,T3732,eurexpress,C57BL/6,section,23,14.5 dpc
30678,in situ,T162,eurexpress,,section,23,14.5 dpc
30679,in situ,T36311,eurexpress,C57BL/6,section,23,14.5 dpc
30680,in situ,T36308,eurexpress,C57BL/6,section,23,14.5 dpc
30681,in situ,T842,eurexpress,C57BL/6,section,23,14.5 dpc
30682,in situ,T9176,eurexpress,C57BL/6,section,23,14.5 dpc
30683,in situ,T70243,eurexpress,C57BL/6,section,23,14.5 dpc
30684,in situ,T9215,eurexpress,C57BL/6,section,23,14.5 dpc
30685,in situ,T6943,eurexpress,C57BL/6,section,23,14.5 dpc
30686,in situ,T70038,eurexpress,C57BL/6,section,23,14.5 dpc
30687,in situ,T36328,eurexpress,C57BL/6,section,23,14.5 dpc
30688,in situ,T30523,eurexpress,C57BL/6,section,23,14.5 dpc
30689,in situ,T6642,eurexpress,C57BL/6,section,23,14.5 dpc
30690,in situ,T37333,eurexpress,C57BL/6,section,23,14.5 dpc
30691,in situ,T30520,eurexpress,C57BL/6,section,23,14.5 dpc
30692,in situ,T36319,eurexpress,C57BL/6,section,23,14.5 dpc
30693,in situ,T31414,eurexpress,C57BL/6,section,23,14.5 dpc
30694,in situ,T36318,eurexpress,C57BL/6,section,23,14.5 dpc
30695,in situ,T90,eurexpress,C57BL/6,section,23,14.5 dpc
30696,in situ,T45459,eurexpress,C57BL/6,section,23,14.5 dpc
30697,in situ,T6848,eurexpress,C57BL/6,section,23,14.5 dpc
30698,in situ,T45101,eurexpress,C57BL/6,section,23,14.5 dpc
30699,in situ,T1796,eurexpress,C57BL/6,section,23,14.5 dpc
30700,in situ,T3757,eurexpress,C57BL/6,section,23,14.5 dpc
30701,in situ,T35502,eurexpress,C57BL/6,section,23,14.5 dpc
30702,in situ,T40208,eurexpress,C57BL/6,section,23,14.5 dpc
30703,in situ,T50628,eurexpress,NMRI,section,23,14.5 dpc
30704,in situ,T40214,eurexpress,C57BL/6,section,23,14.5 dpc
30705,in situ,T39701,eurexpress,C57BL/6,section,23,14.5 dpc
30706,in situ,T50431,eurexpress,NMRI,section,23,14.5 dpc
30707,in situ,T40371,eurexpress,C57BL/6,section,23,14.5 dpc
30708,in situ,T35506,eurexpress,C57BL/6,section,23,14.5 dpc
30709,in situ,T35500,eurexpress,C57BL/6,section,23,14.5 dpc
30710,in situ,T30890,eurexpress,C57BL/6,section,23,14.5 dpc
30711,in situ,T35007,eurexpress,C57BL/6,section,23,14.5 dpc
30712,in situ,T35457,eurexpress,C57BL/6,section,23,14.5 dpc
30713,in situ,T35009,eurexpress,C57BL/6,section,23,14.5 dpc
30714,in situ,T38581,eurexpress,C57BL/6,section,23,14.5 dpc
30715,in situ,T38628,eurexpress,C57BL/6,section,23,14.5 dpc
30716,in situ,T39276,eurexpress,C57BL/6,section,23,14.5 dpc
30717,in situ,T40190,eurexpress,C57BL/6,section,23,14.5 dpc
30718,in situ,T35449,eurexpress,C57BL/6,section,23,14.5 dpc
30719,in situ,T35440,eurexpress,C57BL/6,section,23,14.5 dpc
30720,in situ,T35442,eurexpress,C57BL/6,section,23,14.5 dpc
30721,in situ,T7826,eurexpress,C57BL/6,section,23,14.5 dpc
30722,in situ,T30887,eurexpress,C57BL/6,section,23,14.5 dpc
30723,in situ,T3881,eurexpress,C57BL/6,section,23,14.5 dpc
30724,in situ,T51,eurexpress,,section,23,14.5 dpc
30725,in situ,T37905,eurexpress,C57BL/6,section,23,14.5 dpc
30726,in situ,T38855,eurexpress,C57BL/6,section,23,14.5 dpc
30727,in situ,T38854,eurexpress,C57BL/6,section,23,14.5 dpc
30728,in situ,T37901,eurexpress,C57BL/6,section,23,14.5 dpc
30729,in situ,T38848,eurexpress,C57BL/6,section,23,14.5 dpc
30730,in situ,T35896,eurexpress,C57BL/6,section,23,14.5 dpc
30731,in situ,T35895,eurexpress,C57BL/6,section,23,14.5 dpc
30732,in situ,T35498,eurexpress,C57BL/6,section,23,14.5 dpc
30733,in situ,T30663,eurexpress,C57BL/6,section,23,14.5 dpc
30734,in situ,T39242,eurexpress,C57BL/6,section,23,14.5 dpc
30735,in situ,T39240,eurexpress,C57BL/6,section,23,14.5 dpc
30736,in situ,T39241,eurexpress,C57BL/6,section,23,14.5 dpc
30737,in situ,T51131,eurexpress,NMRI,section,23,14.5 dpc
30738,in situ,T50025,eurexpress,NMRI,section,23,14.5 dpc
30739,in situ,T39245,eurexpress,C57BL/6,section,23,14.5 dpc
30740,in situ,T51157,eurexpress,NMRI,section,23,14.5 dpc
30741,in situ,T37898,eurexpress,C57BL/6,section,23,14.5 dpc
30742,in situ,T168,eurexpress,C57BL/6,section,23,14.5 dpc
30743,in situ,T343,eurexpress,,section,23,14.5 dpc
30744,in situ,T4856,eurexpress,C57BL/6,section,23,14.5 dpc
30745,in situ,T39336,eurexpress,C57BL/6,section,23,14.5 dpc
30746,in situ,T37072,eurexpress,C57BL/6,section,23,14.5 dpc
30747,in situ,T50397,eurexpress,NMRI,section,23,14.5 dpc
30748,in situ,T39338,eurexpress,C57BL/6,section,23,14.5 dpc
30749,in situ,T39337,eurexpress,C57BL/6,section,23,14.5 dpc
30750,in situ,T39340,eurexpress,C57BL/6,section,23,14.5 dpc
30751,in situ,T39220,eurexpress,C57BL/6,section,23,14.5 dpc
30752,in situ,T38769,eurexpress,C57BL/6,section,23,14.5 dpc
